"订单编号","标题","价格","购买数量","外部系统编号","商品属性","套餐信息","备注","订单状态","商家编码"
="153038295603229993","【天猫男人节】美国进口gracelandfruit蓝莓果干果脯蜜饯141.7克*3袋装零食烘焙","234.00","1","null","组合套餐：(蓝莓干141.7克)*3","null","null","卖家已发货，等待买家确认","null"
="138488255612105122","gracelandfruit美国进口樱桃果干零食141.7gx2包","158.00","2","P01793","组合套餐：graceland fruit","null","null","交易成功","P01793"
="138433402835699130","【天猫男人节】美国进口gracelandfruit蓝莓果干果脯141.7gx2袋装烘焙休闲零食","138.00","1","a1c18d039f688cfb0e79a6e41266f24c","组合套餐：graceland fruit","null","null","交易成功","a1c18d039f688cfb0e79a6e41266f24c"
="153032807039117980","【天猫男人节】进口gracelandfruit蓝莓蔓越莓果干夹心黑巧克力豆零食小吃150g","136.00","1","8802534778019","食品口味：蔓越莓果干巧克力","null","null","交易成功","8802534778019"
="153032807039117980","【天猫男人节】进口gracelandfruit蓝莓蔓越莓果干夹心黑巧克力豆零食小吃150g","136.00","1","8802534778002","食品口味：蓝莓果干巧克力","null","null","交易成功","8802534778002"
="153015473904953386","gracelandfruit美国进口樱桃果干零食141.7gx2包","158.00","1","P01793","组合套餐：graceland fruit","null","null","卖家已发货，等待买家确认","P01793"
="153015473904953386","【天猫男人节】美国进口gracelandfruit整粒蔓越莓果干果脯226.8gx2包零食烘焙","156.00","1","563768b459bbf959bbb4d6972239c1fc","组合套餐：graceland fruit","null","null","卖家已发货，等待买家确认","563768b459bbf959bbb4d6972239c1fc"
="153015473904953386","【天猫男人节】进口gracelandfruit整粒蔓越莓果干果脯蜜饯226gx2包零食烘焙*","118.00","1","null","组合套餐：整粒蔓越莓*2","null","null","卖家已发货，等待买家确认","null"
="153015473904953386","【天猫男人节】美国进口gracelandfruit蓝莓果干果脯141gx2袋装休闲零食烘焙*","128.00","1","P01792","组合套餐：(graceland fruit 蓝莓干 141.7克)*2","null","null","卖家已发货，等待买家确认","P01792"
="153015473904953386","【天猫男人节】美国进口gracelandfruit蓝莓果干果脯141.7gx2袋装烘焙休闲零食","138.00","1","a1c18d039f688cfb0e79a6e41266f24c","组合套餐：graceland fruit","null","null","卖家已发货，等待买家确认","a1c18d039f688cfb0e79a6e41266f24c"
="152032719128644606","【天猫男人节】进口gracelandfruit蓝莓蔓越莓果干夹心黑巧克力豆零食小吃150g","136.00","1","8802534778002","食品口味：蓝莓果干巧克力","null","null","交易成功","8802534778002"
="138385661047565943","【天猫男人节】进口gracelandfruit蓝莓蔓越莓果干夹心黑巧克力豆零食小吃150g","136.00","2","8802534778002","食品口味：蓝莓果干巧克力","null","null","交易成功","8802534778002"
="138385661047565943","【天猫男人节】美国进口gracelandfruit蓝莓果干果脯141gx2袋装休闲零食烘焙*","128.00","1","P01792","组合套餐：(graceland fruit 蓝莓干 141.7克)*2","null","null","交易成功","P01792"
="153013877486117980","【天猫男人节】进口gracelandfruit蓝莓蔓越莓果干夹心黑巧克力豆零食小吃150g","136.00","1","8802534778019","食品口味：蔓越莓果干巧克力","null","null","交易关闭","8802534778019"
="138312384320640130","【天猫男人节】进口gracelandfruit整粒蔓越莓果干果脯蜜饯226gx2包零食烘焙*","118.00","1","null","组合套餐：整粒蔓越莓*2","null","null","交易成功","null"
="138471343752814154","【天猫男人节】美国进口gracelandfruit整粒蔓越莓果干果脯226.8gx2包零食烘焙","156.00","1","563768b459bbf959bbb4d6972239c1fc","组合套餐：graceland fruit","null","null","交易成功","563768b459bbf959bbb4d6972239c1fc"
="138376673187448934","【天猫男人节】进口gracelandfruit蓝莓蔓越莓果干夹心黑巧克力豆零食小吃150g","136.00","1","8802534778019","食品口味：蔓越莓果干巧克力","null","null","交易成功","8802534778019"
="138376673187448934","【天猫男人节】进口gracelandfruit蓝莓蔓越莓果干夹心黑巧克力豆零食小吃150g","136.00","1","8802534778002","食品口味：蓝莓果干巧克力","null","null","交易成功","8802534778002"
="153017463647911469","gracelandfruit美国进口樱桃果干零食141.7gx2包","158.00","1","P01793","组合套餐：graceland fruit","null","null","交易成功","P01793"
="138465351609839759","gracelandfruit美国进口整粒蔓越莓果干1kg蓝莓141.7g两包组合*","316.00","1","null","组合套餐：(整粒蔓越莓1kg)*1+(g蓝莓干141.7g)*1","null","请发最新鲜的生产日期的，谢谢","卖家已发货，等待买家确认","null"
="138403918616883649","【天猫男人节】美国进口gracelandfruit蓝莓果干果脯141.7gx2袋装烘焙休闲零食","138.00","1","a1c18d039f688cfb0e79a6e41266f24c","组合套餐：graceland fruit","null","null","卖家已发货，等待买家确认","a1c18d039f688cfb0e79a6e41266f24c"
="138454319636486123","【天猫男人节】进口gracelandfruit蓝莓蔓越莓果干夹心黑巧克力豆零食小吃150g","136.00","2","8802534778002","食品口味：蓝莓果干巧克力","null","null","交易成功","8802534778002"
="138395602447418824","【天猫男人节】美国进口gracelandfruit蓝莓果干果脯141gx2袋装休闲零食烘焙*","128.00","1","P01792","组合套餐：(graceland fruit 蓝莓干 141.7克)*2","null","null","交易成功","P01792"
="138395602447418824","gracelandfruit美国进口樱桃果干零食141.7gx2包","158.00","1","P01793","组合套餐：graceland fruit","null","null","交易成功","P01793"
="153044228109367397","【天猫男人节】进口gracelandfruit蓝莓蔓越莓果干夹心黑巧克力豆零食小吃150g","136.00","1","8802534778019","食品口味：蔓越莓果干巧克力","null","null","卖家已发货，等待买家确认","8802534778019"
="153044228109367397","【天猫男人节】进口gracelandfruit蓝莓蔓越莓果干夹心黑巧克力豆零食小吃150g","136.00","1","8802534778002","食品口味：蓝莓果干巧克力","null","null","卖家已发货，等待买家确认","8802534778002"
="152990245452367397","【天猫男人节】进口gracelandfruit蓝莓蔓越莓果干夹心黑巧克力豆零食小吃150g","136.00","1","8802534778019","食品口味：蔓越莓果干巧克力","null","null","卖家已发货，等待买家确认","8802534778019"
="152990245452367397","【天猫男人节】进口gracelandfruit蓝莓蔓越莓果干夹心黑巧克力豆零食小吃150g","136.00","1","8802534778002","食品口味：蓝莓果干巧克力","null","null","卖家已发货，等待买家确认","8802534778002"
="152977673610034094","【天猫男人节】进口gracelandfruit蓝莓蔓越莓果干夹心黑巧克力豆零食小吃150g","136.00","2","8802534778002","食品口味：蓝莓果干巧克力","null","null","卖家已发货，等待买家确认","8802534778002"
="138267388471584535","【天猫男人节】美国进口gracelandfruit蓝莓果干果脯蜜饯141.7克*3袋装零食烘焙","234.00","2","null","组合套餐：(蓝莓干141.7克)*3","null","null","交易成功","null"
="152011383902365915","【天猫男人节】进口gracelandfruit整粒蔓越莓果干果脯蜜饯226gx2包零食烘焙*","118.00","1","null","组合套餐：整粒蔓越莓*2","null","null","交易成功","null"
="138331677476898453","【天猫男人节】美国进口gracelandfruit蓝莓果干果脯141.7gx2袋装烘焙休闲零食","138.00","3","a1c18d039f688cfb0e79a6e41266f24c","组合套餐：graceland fruit","null","null","交易成功","a1c18d039f688cfb0e79a6e41266f24c"
="138421839730795827","【天猫男人节】进口gracelandfruit整粒蔓越莓果干果脯蜜饯226gx2包零食烘焙*","118.00","1","null","组合套餐：整粒蔓越莓*2","null","null","交易成功","null"
="138252044195462159","【天猫男人节】gracelandfruit美国进口蔓越莓切片果干1kg健康零食烘焙","168.00","1","P01810","食品口味：蔓越莓果干 1kg","null","null","交易成功","P01810"
="152008163132365915","【天猫男人节】进口gracelandfruit整粒蔓越莓果干果脯蜜饯226gx2包零食烘焙*","118.00","1","null","组合套餐：整粒蔓越莓*2","null","null","交易成功","null"
="138355730056306939","【天猫男人节】美国进口gracelandfruit蓝莓果干果脯141.7gx2袋装烘焙休闲零食","138.00","1","a1c18d039f688cfb0e79a6e41266f24c","组合套餐：graceland fruit","null","null","交易成功","a1c18d039f688cfb0e79a6e41266f24c"
="138243028292176737","【天猫男人节】美国进口gracelandfruit整粒蔓越莓果干果脯226.8gx2包零食烘焙","156.00","1","563768b459bbf959bbb4d6972239c1fc","组合套餐：graceland fruit","null","null","交易成功","563768b459bbf959bbb4d6972239c1fc"
="138350494020736951","gracelandfruit美国进口樱桃果干零食141.7gx2包","158.00","1","P01793","组合套餐：graceland fruit","null","null","卖家已发货，等待买家确认","P01793"
="138399719395872119","【天猫男人节】美国进口gracelandfruit蓝莓果干果脯蜜饯141.7克*3袋装零食烘焙","234.00","1","null","组合套餐：(蓝莓干141.7克)*3","null","null","交易成功","null"
="152962891363021998","【天猫男人节】gracelandfruit整粒蔓越莓果干1kg 美国进口烘焙零食","238.00","1","P01811","食品口味：整粒蔓越莓1KG/包","null","麻烦您包装好一些，谢谢您。","交易成功","P01811"
="138236168156801445","【天猫男人节】美国进口gracelandfruit蓝莓果干果脯141gx2袋装休闲零食烘焙*","128.00","1","P01792","组合套餐：(graceland fruit 蓝莓干 141.7克)*2","null","null","卖家已发货，等待买家确认","P01792"
="151658329526116607","gracelandfruit美国进口整粒蔓越莓果干1kg蓝莓141.7g两包组合*","316.00","1","null","组合套餐：(整粒蔓越莓1kg)*1+(g蓝莓干141.7g)*1","null","null","交易成功","null"
="138392411575022925","【天猫男人节】美国进口果瑞氏无添加糖蔓越莓果干果脯办公室休闲零食小吃113.4g","200.00","2","708390000326","食品口味：无糖蔓越莓113.4","null","null","交易成功","708390000326"
="138229028709247538","【天猫男人节】美国进口gracelandfruit蓝莓果干果脯141.7gx2袋装烘焙休闲零食","138.00","1","a1c18d039f688cfb0e79a6e41266f24c","组合套餐：graceland fruit","null","null","交易成功","a1c18d039f688cfb0e79a6e41266f24c"
="138330978308059229","【天猫男人节】进口gracelandfruit蓝莓蔓越莓果干夹心黑巧克力豆零食小吃150g","136.00","2","8802534778002","食品口味：蓝莓果干巧克力","null","null","交易成功","8802534778002"
="138297490685867350","【天猫男人节】美国进口gracelandfruit蓝莓果干果脯141.7gx2袋装烘焙休闲零食","138.00","1","a1c18d039f688cfb0e79a6e41266f24c","组合套餐：graceland fruit","null","尽量发中通 尽快发货啊谢谢","卖家已发货，等待买家确认","a1c18d039f688cfb0e79a6e41266f24c"
="138260641831776453","【天猫男人节】美国进口gracelandfruit蓝莓果干果脯141gx2袋装休闲零食烘焙*","128.00","1","P01792","组合套餐：(graceland fruit 蓝莓干 141.7克)*2","null","null","交易成功","P01792"
="138349011981345947","【天猫男人节】进口gracelandfruit蓝莓蔓越莓果干夹心黑巧克力豆零食小吃150g","136.00","1","8802534778002","食品口味：蓝莓果干巧克力","null","null","交易成功","8802534778002"
="138349011981345947","【天猫男人节】进口gracelandfruit蓝莓蔓越莓果干夹心黑巧克力豆零食小吃150g","136.00","1","8802534778019","食品口味：蔓越莓果干巧克力","null","null","交易成功","8802534778019"
="151644637581114509","【天猫男人节】进口gracelandfruit蓝莓蔓越莓果干夹心黑巧克力豆零食小吃150g","136.00","1","8802534778002","食品口味：蓝莓果干巧克力","null","null","交易成功","8802534778002"
="138285086592169826","【天猫男人节】进口gracelandfruit整粒蔓越莓果干果脯蜜饯226gx2包零食烘焙*","118.00","1","null","组合套餐：整粒蔓越莓*2","null","null","交易成功","null"
="138337335210236928","【天猫男人节】美国进口gracelandfruit蓝莓果干果脯141.7gx2袋装烘焙休闲零食","138.00","1","a1c18d039f688cfb0e79a6e41266f24c","组合套餐：graceland fruit","null","null","卖家已发货，等待买家确认","a1c18d039f688cfb0e79a6e41266f24c"
="151632121984712109","【天猫男人节】进口gracelandfruit蓝莓蔓越莓果干夹心黑巧克力豆零食小吃150g","136.00","2","8802534778019","食品口味：蔓越莓果干巧克力","null","null","卖家已发货，等待买家确认","8802534778019"
="152881969054658967","【天猫男人节】进口gracelandfruit蓝莓蔓越莓果干夹心黑巧克力豆零食小吃150g","136.00","2","8802534778019","食品口味：蔓越莓果干巧克力","null","null","卖家已发货，等待买家确认","8802534778019"
="152881969054658967","【天猫男人节】美国进口gracelandfruit蓝莓果干果脯141gx2袋装休闲零食烘焙*","128.00","4","P01792","组合套餐：(graceland fruit 蓝莓干 141.7克)*2","null","null","卖家已发货，等待买家确认","P01792"
="152892107434938883","【天猫男人节】美国进口gracelandfruit蓝莓果干果脯141gx2袋装休闲零食烘焙*","128.00","1","P01792","组合套餐：(graceland fruit 蓝莓干 141.7克)*2","null","null","交易成功","P01792"
="152892107434938883","【天猫男人节】进口gracelandfruit整粒蔓越莓果干果脯蜜饯226gx2包零食烘焙*","118.00","1","null","组合套餐：整粒蔓越莓*2","null","null","交易成功","null"
="138307711804704045","【天猫男人节】进口gracelandfruit蓝莓蔓越莓果干夹心黑巧克力豆零食小吃150g","136.00","1","8802534778002","食品口味：蓝莓果干巧克力","null","null","卖家已发货，等待买家确认","8802534778002"
="138307711804704045","【天猫男人节】进口gracelandfruit蓝莓蔓越莓果干夹心黑巧克力豆零食小吃150g","136.00","1","8802534778019","食品口味：蔓越莓果干巧克力","null","null","卖家已发货，等待买家确认","8802534778019"
="152916548328606780","【天猫男人节】美国进口gracelandfruit蓝莓果干果脯141.7gx2袋装烘焙休闲零食","138.00","1","a1c18d039f688cfb0e79a6e41266f24c","组合套餐：graceland fruit","null","null","交易成功","a1c18d039f688cfb0e79a6e41266f24c"
="152860941798752986","【天猫男人节】进口gracelandfruit整粒蔓越莓果干果脯蜜饯226gx2包零食烘焙*","118.00","1","null","组合套餐：整粒蔓越莓*2","null","null","交易成功","null"
="152860941798752986","【天猫男人节】美国进口gracelandfruit蓝莓果干果脯141gx2袋装休闲零食烘焙*","128.00","1","P01792","组合套餐：(graceland fruit 蓝莓干 141.7克)*2","null","null","交易成功","P01792"
="152872394547901574","【天猫男人节】进口gracelandfruit蓝莓蔓越莓果干夹心黑巧克力豆零食小吃150g","136.00","1","8802534778002","食品口味：蓝莓果干巧克力","null","null","交易成功","8802534778002"
="152872394547901574","【天猫男人节】进口gracelandfruit蓝莓蔓越莓果干夹心黑巧克力豆零食小吃150g","136.00","1","8802534778019","食品口味：蔓越莓果干巧克力","null","null","交易成功","8802534778019"
="151942167711931513","【天猫男人节】进口gracelandfruit蓝莓蔓越莓果干夹心黑巧克力豆零食小吃150g","136.00","2","8802534778002","食品口味：蓝莓果干巧克力","null","null","卖家已发货，等待买家确认","8802534778002"
="152837085247939375","【天猫男人节】进口gracelandfruit整粒蔓越莓果干果脯蜜饯226gx2包零食烘焙*","118.00","1","null","组合套餐：整粒蔓越莓*2","null","null","交易成功","null"
="138122600563357450","【天猫男人节】美国进口果瑞氏无添加糖蔓越莓果干果脯办公室休闲零食小吃113.4g","200.00","15","708390000326","食品口味：无糖蔓越莓113.4","null","null","卖家已发货，等待买家确认","708390000326"
="151617784352078510","【天猫男人节】gracelandfruit美国进口蔓越莓切片果干1kg健康零食烘焙","168.00","1","P01810","食品口味：蔓越莓果干 1kg","null","null","卖家已发货，等待买家确认","P01810"
="151929539236679612","【天猫男人节】进口gracelandfruit蓝莓蔓越莓果干夹心黑巧克力豆零食小吃150g","136.00","1","8802534778019","食品口味：蔓越莓果干巧克力","null","null","卖家已发货，等待买家确认","8802534778019"
="151929539236679612","【天猫男人节】进口gracelandfruit蓝莓蔓越莓果干夹心黑巧克力豆零食小吃150g","136.00","1","8802534778002","食品口味：蓝莓果干巧克力","null","null","卖家已发货，等待买家确认","8802534778002"
="152884544025538491","【天猫男人节】美国进口gracelandfruit蓝莓果干果脯141gx2袋装休闲零食烘焙*","128.00","1","P01792","组合套餐：(graceland fruit 蓝莓干 141.7克)*2","null","null","卖家已发货，等待买家确认","P01792"
="152884544025538491","gracelandfruit美国进口樱桃果干零食141.7gx2包","158.00","1","P01793","组合套餐：graceland fruit","null","null","卖家已发货，等待买家确认","P01793"
="152824709923513968","【天猫男人节】进口gracelandfruit蓝莓蔓越莓果干夹心黑巧克力豆零食小吃150g","136.00","1","8802534778019","食品口味：蔓越莓果干巧克力","null","null","交易成功","8802534778019"
="152824709923513968","【天猫男人节】进口gracelandfruit蓝莓蔓越莓果干夹心黑巧克力豆零食小吃150g","136.00","1","8802534778002","食品口味：蓝莓果干巧克力","null","null","交易成功","8802534778002"
="152847502665462476","【天猫男人节】进口gracelandfruit蓝莓蔓越莓果干夹心黑巧克力豆零食小吃150g","136.00","2","8802534778019","食品口味：蔓越莓果干巧克力","null","希望一件发蔓越莓一件发蓝莓口味的","交易成功","8802534778019"
="152847866355269794","【天猫男人节】美国进口gracelandfruit蓝莓果干果脯141.7gx2袋装烘焙休闲零食","138.00","1","a1c18d039f688cfb0e79a6e41266f24c","组合套餐：graceland fruit","null","null","卖家已发货，等待买家确认","a1c18d039f688cfb0e79a6e41266f24c"
="138109496682999447","【天猫男人节】进口gracelandfruit蓝莓蔓越莓果干夹心黑巧克力豆零食小吃150g","136.00","1","8802534778019","食品口味：蔓越莓果干巧克力","null","null","卖家已发货，等待买家确认","8802534778019"
="138109496682999447","【天猫男人节】进口gracelandfruit蓝莓蔓越莓果干夹心黑巧克力豆零食小吃150g","136.00","1","8802534778002","食品口味：蓝莓果干巧克力","null","null","卖家已发货，等待买家确认","8802534778002"
="151576205605508614","【天猫男人节】美国进口gracelandfruit整粒蔓越莓果干果脯226.8gx2包零食烘焙","156.00","1","563768b459bbf959bbb4d6972239c1fc","组合套餐：graceland fruit","null","null","卖家已发货，等待买家确认","563768b459bbf959bbb4d6972239c1fc"
="138175941963249649","【天猫男人节】进口gracelandfruit蓝莓蔓越莓果干夹心黑巧克力豆零食小吃150g","136.00","1","8802534778002","食品口味：蓝莓果干巧克力","null","null","卖家已发货，等待买家确认","8802534778002"
="138269099523484842","【天猫男人节】进口gracelandfruit整粒蔓越莓果干果脯蜜饯226gx2包零食烘焙*","118.00","2","null","组合套餐：整粒蔓越莓*2","null","null","交易成功","null"
="152867912827644692","【天猫男人节】进口gracelandfruit蓝莓蔓越莓果干夹心黑巧克力豆零食小吃150g","136.00","1","8802534778019","食品口味：蔓越莓果干巧克力","null","null","交易成功","8802534778019"
="152867912827644692","【天猫男人节】进口gracelandfruit蓝莓蔓越莓果干夹心黑巧克力豆零食小吃150g","136.00","1","8802534778002","食品口味：蓝莓果干巧克力","null","null","交易成功","8802534778002"
="152821463210481760","gracelandfruit美国进口樱桃果干零食141.7gx2包","158.00","1","P01793","组合套餐：graceland fruit","null","null","交易成功","P01793"
="152854584723937576","【天猫男人节】进口gracelandfruit蓝莓蔓越莓果干夹心黑巧克力豆零食小吃150g","136.00","2","8802534778019","食品口味：蔓越莓果干巧克力","null","null","卖家已发货，等待买家确认","8802534778019"
="138161717491199953","【天猫男人节】进口gracelandfruit蓝莓蔓越莓果干夹心黑巧克力豆零食小吃150g","136.00","2","8802534778019","食品口味：蔓越莓果干巧克力","null","null","交易关闭","8802534778019"
="151902967729135015","gracelandfruit美国进口樱桃果干零食141.7gx2包","158.00","1","P01793","组合套餐：graceland fruit","null","null","交易成功","P01793"
="151902967729135015","【天猫男人节】进口gracelandfruit蓝莓蔓越莓果干夹心黑巧克力豆零食小吃150g","136.00","1","8802534778002","食品口味：蓝莓果干巧克力","null","null","交易成功","8802534778002"
="151902967729135015","【天猫男人节】进口gracelandfruit蓝莓蔓越莓果干夹心黑巧克力豆零食小吃150g","136.00","1","8802534778019","食品口味：蔓越莓果干巧克力","null","null","交易成功","8802534778019"
="138156621490012655","【天猫男人节】gracelandfruit美国进口蔓越莓切片果干1kg健康零食烘焙","168.00","1","P01810","食品口味：蔓越莓果干 1kg","null","null","卖家已发货，等待买家确认","P01810"
="151749834001814208","【天猫男人节】进口gracelandfruit整粒蔓越莓果干果脯蜜饯226gx2包零食烘焙*","118.00","1","null","组合套餐：整粒蔓越莓*2","null","null","交易成功","null"
="138082084854143738","【天猫男人节】gracelandfruit整粒蔓越莓果干1kg 美国进口烘焙零食","238.00","1","P01811","食品口味：整粒蔓越莓1KG/包","null","null","卖家已发货，等待买家确认","P01811"
="152800547863656396","【天猫男人节】美国进口gracelandfruit蓝莓果干果脯141.7gx2袋装烘焙休闲零食","138.00","1","a1c18d039f688cfb0e79a6e41266f24c","组合套餐：graceland fruit","null","null","交易关闭","a1c18d039f688cfb0e79a6e41266f24c"
="151743254973236928","【天猫男人节】进口gracelandfruit蓝莓蔓越莓果干夹心黑巧克力豆零食小吃150g","136.00","2","8802534778002","食品口味：蓝莓果干巧克力","null","null","交易关闭","8802534778002"
="152804942162911479","【天猫男人节】进口gracelandfruit蓝莓蔓越莓果干夹心黑巧克力豆零食小吃150g","136.00","2","8802534778019","食品口味：蔓越莓果干巧克力","null","null","交易成功","8802534778019"
="152794919397176472","【天猫男人节】进口gracelandfruit蓝莓蔓越莓果干夹心黑巧克力豆零食小吃150g","136.00","2","8802534778002","食品口味：蓝莓果干巧克力","null","null","交易成功","8802534778002"
="152832296961993962","【天猫男人节】美国进口gracelandfruit蓝莓果干果脯蜜饯141.7克*3袋装零食烘焙","234.00","1","null","组合套餐：(蓝莓干141.7克)*3","null","null","交易成功","null"
="152831820584145379","【天猫男人节】进口gracelandfruit蓝莓蔓越莓果干夹心黑巧克力豆零食小吃150g","136.00","1","8802534778002","食品口味：蓝莓果干巧克力","null","null","卖家已发货，等待买家确认","8802534778002"
="151740034038542701","【天猫男人节】美国进口gracelandfruit蓝莓果干果脯141gx2袋装休闲零食烘焙*","128.00","1","P01792","组合套餐：(graceland fruit 蓝莓干 141.7克)*2","null","null","交易成功","P01792"
="138234603220770156","【天猫男人节】gracelandfruit美国进口蔓越莓切片果干1kg健康零食烘焙","168.00","1","P01810","食品口味：蔓越莓果干 1kg","null","null","交易成功","P01810"
="138073096916449838","【天猫男人节】美国进口gracelandfruit蓝莓果干果脯141gx2袋装休闲零食烘焙*","128.00","1","P01792","组合套餐：(graceland fruit 蓝莓干 141.7克)*2","null","null","卖家已发货，等待买家确认","P01792"
="151572172050542701","【天猫男人节】美国进口gracelandfruit蓝莓果干果脯141gx2袋装休闲零食烘焙*","128.00","1","P01792","组合套餐：(graceland fruit 蓝莓干 141.7克)*2","null","null","交易成功","P01792"
="152828684412824873","【天猫男人节】美国进口gracelandfruit蓝莓果干果脯141.7gx2袋装烘焙休闲零食","138.00","1","a1c18d039f688cfb0e79a6e41266f24c","组合套餐：graceland fruit","null","null","卖家已发货，等待买家确认","a1c18d039f688cfb0e79a6e41266f24c"
="152827760612187597","【天猫男人节】美国进口gracelandfruit蓝莓果干果脯141gx2袋装休闲零食烘焙*","128.00","1","P01792","组合套餐：(graceland fruit 蓝莓干 141.7克)*2","null","null","交易成功","P01792"
="138231383671531139","【天猫男人节】进口gracelandfruit蓝莓蔓越莓果干夹心黑巧克力豆零食小吃150g","136.00","1","8802534778019","食品口味：蔓越莓果干巧克力","null","null","交易成功","8802534778019"
="138231383671531139","【天猫男人节】进口gracelandfruit蓝莓蔓越莓果干夹心黑巧克力豆零食小吃150g","136.00","1","8802534778002","食品口味：蓝莓果干巧克力","null","null","交易成功","8802534778002"
="152796234688187597","gracelandfruit美国进口樱桃果干零食141.7gx2包","158.00","1","P01793","组合套餐：graceland fruit","null","null","交易成功","P01793"
="151569092657031202","【天猫男人节】美国进口gracelandfruit蓝莓果干果脯141gx2袋装休闲零食烘焙*","128.00","1","P01792","组合套餐：(graceland fruit 蓝莓干 141.7克)*2","null","null","卖家已发货，等待买家确认","P01792"
="151569092657031202","【天猫男人节】进口gracelandfruit整粒蔓越莓果干果脯蜜饯226gx2包零食烘焙*","118.00","1","null","组合套餐：整粒蔓越莓*2","null","null","卖家已发货，等待买家确认","null"
="152825968474211186","【天猫男人节】美国进口gracelandfruit蓝莓果干果脯141gx2袋装休闲零食烘焙*","128.00","2","P01792","组合套餐：(graceland fruit 蓝莓干 141.7克)*2","null","null","交易成功","P01792"
="152787359273824873","【天猫男人节】美国进口gracelandfruit整粒蔓越莓果干果脯226.8gx2包零食烘焙","156.00","1","563768b459bbf959bbb4d6972239c1fc","组合套餐：graceland fruit","null","null","卖家已发货，等待买家确认","563768b459bbf959bbb4d6972239c1fc"
="151735610292143706","【天猫男人节】进口gracelandfruit蓝莓蔓越莓果干夹心黑巧克力豆零食小吃150g","136.00","2","8802534778002","食品口味：蓝莓果干巧克力","null","null","交易成功","8802534778002"
="152794974324267483","【天猫男人节】gracelandfruit整粒蔓越莓果干1kg 美国进口烘焙零食","238.00","1","P01811","食品口味：整粒蔓越莓1KG/包","null","null","卖家已发货，等待买家确认","P01811"
="152786798771101769","gracelandfruit美国进口樱桃果干零食141.7gx2包","158.00","1","P01793","组合套餐：graceland fruit","null","null","卖家已发货，等待买家确认","P01793"
="152786798771101769","【天猫男人节】美国进口gracelandfruit蓝莓果干果脯141gx2袋装休闲零食烘焙*","128.00","1","P01792","组合套餐：(graceland fruit 蓝莓干 141.7克)*2","null","null","卖家已发货，等待买家确认","P01792"
="151533701362646106","【天猫男人节】进口gracelandfruit整粒蔓越莓果干果脯蜜饯226gx2包零食烘焙*","118.00","1","null","组合套餐：整粒蔓越莓*2","null","null","交易成功","null"
="151872335784045619","【天猫男人节】进口gracelandfruit芒果干蓝莓蔓越莓混合果干454克袋装休闲零食","238.00","1","null","食品口味：芒果混合果干","null","null","交易成功","null"
="151872335784045619","【天猫男人节】gracelandfruit整粒蔓越莓果干1kg 美国进口烘焙零食","238.00","1","P01811","食品口味：整粒蔓越莓1KG/包","null","null","交易成功","P01811"
="151725670319347320","【天猫男人节】进口gracelandfruit蓝莓蔓越莓果干夹心黑巧克力豆零食小吃150g","136.00","1","8802534778002","食品口味：蓝莓果干巧克力","null","null","交易成功","8802534778002"
="151725670319347320","【天猫男人节】进口gracelandfruit蓝莓蔓越莓果干夹心黑巧克力豆零食小吃150g","136.00","1","8802534778019","食品口味：蔓越莓果干巧克力","null","null","交易成功","8802534778019"
="152811576273495373","【天猫男人节】进口gracelandfruit蓝莓蔓越莓果干夹心黑巧克力豆零食小吃150g","136.00","1","8802534778002","食品口味：蓝莓果干巧克力","null","null","卖家已发货，等待买家确认","8802534778002"
="138163146865611633","gracelandfruit海外旗舰店满199元-100元店铺优惠券04/24-04/26","1.00","1","null","null","null","null","交易成功","null"
="138124281699545254","gracelandfruit美国进口樱桃果干零食141.7gx2包","158.00","1","P01793","组合套餐：graceland fruit","null","null","交易成功","P01793"
="152767647197564771","【天猫男人节】进口gracelandfruit蓝莓蔓越莓果干夹心黑巧克力豆零食小吃150g","136.00","1","8802534778019","食品口味：蔓越莓果干巧克力","null","null","卖家已发货，等待买家确认","8802534778019"
="152767647197564771","【天猫男人节】进口gracelandfruit蓝莓蔓越莓果干夹心黑巧克力豆零食小吃150g","136.00","1","8802534778002","食品口味：蓝莓果干巧克力","null","null","卖家已发货，等待买家确认","8802534778002"
="138158750383236555","【天猫男人节】gracelandfruit整粒蔓越莓果干1kg 美国进口烘焙零食","238.00","1","P01811","食品口味：整粒蔓越莓1KG/包","null","null","卖家已发货，等待买家确认","P01811"
="152751797311793786","【天猫男人节】进口gracelandfruit蓝莓蔓越莓果干夹心黑巧克力豆零食小吃150g","136.00","1","8802534778019","食品口味：蔓越莓果干巧克力","null","null","交易成功","8802534778019"
="152751797311793786","【天猫男人节】进口gracelandfruit蓝莓蔓越莓果干夹心黑巧克力豆零食小吃150g","136.00","1","8802534778002","食品口味：蓝莓果干巧克力","null","null","交易成功","8802534778002"
="152798052638864691","【天猫男人节】gracelandfruit美国进口蓝莓果干果脯蜜饯1kg袋装休闲零食烘焙","378.00","1","P01808","食品口味：蓝莓果干1kg /包","null","null","卖家已发货，等待买家确认","P01808"
="138047700353950456","【天猫男人节】进口gracelandfruit蓝莓蔓越莓果干夹心黑巧克力豆零食小吃150g","136.00","1","8802534778002","食品口味：蓝莓果干巧克力","null","null","交易成功","8802534778002"
="138047700353950456","【天猫男人节】进口gracelandfruit蓝莓蔓越莓果干夹心黑巧克力豆零食小吃150g","136.00","1","8802534778019","食品口味：蔓越莓果干巧克力","null","null","交易成功","8802534778019"
